SongID,24hrMark,MaxRank,dates,TimeInHours,TimeInPlays,RankOutOfN,ValueOutOf1,dHours,dPlays,dRank,dValue,TotaldTime,TotaldPlays,TotaldRank,TotaldValue,SongName
13,100,292,February 28th 2021,19.49,296,769,0.549,0,0,-4,0.004,19.03,289,-481,0.43,Animal
13,100,292,March 31st 2021,19.49,296,773,0.553,0,0,-9,0.004,19.03,289,-490,0.433,Animal
13,100,292,April 30th 2021,19.49,296,782,0.557,0,0,-2,0.004,19.03,289,-492,0.437,Animal
13,100,292,May 31st 2021,19.49,296,784,0.56,0,0,-4,0.003,19.03,289,-496,0.44,Animal
13,100,292,June 30th 2021,19.49,296,788,0.563,0.92,14,36,0.024,19.95,303,-460,0.464,Animal
13,100,292,July 31st 2021,20.41,310,752,0.587,1.25,19,55,0.034,21.2,322,-405,0.497,Animal
13,100,292,August 31st 2021,21.66,329,697,0.621,1.25,19,49,0.03,22.45,341,-356,0.528,Animal
13,100,292,September 30th 2021,22.91,348,648,0.651,0,0,-2,0.003,22.45,341,-358,0.531,Animal
13,100,292,October 31st 2021,22.91,348,650,0.654,1.12,17,27,0.014,23.57,358,-331,0.545,Animal
13,100,292,November 30th 2021,24.03,365,623,0.668,0,0,-3,0.001,23.57,358,-334,0.546,Animal
13,100,292,December 31st 2021,24.03,365,626,0.669,0,0,-1,0,23.57,358,-335,0.546,Animal
13,100,292,January 31st 2022,24.03,365,627,0.669,0,0,-5,-0.003,23.57,358,-340,0.543,Animal
13,100,292,February 28th 2022,24.03,365,632,0.666,0,0,-2,0.003,23.57,358,-342,0.546,Animal
13,100,292,March 31st 2022,24.03,365,634,0.669,0,0,-6,-0.003,23.57,358,-348,0.543,Animal
13,100,292,April 30th 2022,24.03,365,640,0.666,0.86,13,26,0.02,24.42,371,-322,0.563,Animal
13,100,292,May 31st 2022,24.89,378,614,0.686,0,0,-5,0.001,24.42,371,-327,0.564,Animal
13,100,292,June 30th 2022,24.89,378,619,0.687,0,0,-5,0.001,24.42,371,-332,0.565,Animal
13,100,292,July 31st 2022,24.89,378,624,0.688,0,0,-5,0,24.42,371,-337,0.565,Animal
14,NA,320,August 12th 2013,0.24000000000000002,4,320,0.039,0.35,6,-8,0.01,NA,NA,NA,NA,Animal [2]
14,NA,320,September 4th 2013,0.59,10,328,0.049,0.18,3,-6,-0.004,0.53,9,-14,0.007,Animal [2]
14,NA,320,September 29th 2013,0.77,13,334,0.046,0.47,8,-3,0.008,1,17,-17,0.014,Animal [2]
14,NA,320,October 17th 2013,1.24,21,337,0.053,0.06,1,-8,-0.006,1.06,18,-25,0.008,Animal [2]
14,NA,320,November 9th 2013,1.3,22,345,0.047,0.65,11,-44,0.094,1.71,29,-69,0.102,Animal [2]
14,NA,320,December 1st 2013,1.94,33,389,0.141,0.65,11,13,0.064,2.36,40,-56,0.166,Animal [2]
14,NA,320,January 1st 2014,2.59,44,376,0.205,0.29,5,-29,-0.017,2.65,45,-85,0.149,Animal [2]
14,NA,320,February 1st 2014,2.89,49,405,0.188,0.18,3,-33,0.001,2.83,48,-118,0.15,Animal [2]
14,NA,320,March 10th 2014,3.06,52,438,0.189,0.41,7,-19,0.009,3.24,55,-137,0.159,Animal [2]
14,NA,320,April 20th 2014,3.47,59,457,0.198,0.35,6,-36,0.001,3.59,61,-173,0.161,Animal [2]
14,NA,320,May 31st 2014,3.83,65,493,0.2,0.41,7,-15,0.014,4,68,-188,0.175,Animal [2]
14,NA,320,June 30th 2014,4.24,72,508,0.214,0.18,3,-20,0.001,4.18,71,-208,0.175,Animal [2]
14,NA,320,July 31st 2014,4.42,75,528,0.214,0.24,4,-29,-0.011,4.42,75,-237,0.164,Animal [2]
14,NA,320,August 31st 2014,4.65,79,557,0.203,0.18,3,-54,-0.013,4.59,78,-291,0.151,Animal [2]
14,NA,320,September 30th 2014,4.83,82,611,0.19,0.24,4,-42,-0.023,4.83,82,-333,0.128,Animal [2]
14,NA,320,October 31st 2014,5.06,86,653,0.167,0.24,4,-13,-0.001,5.06,86,-346,0.127,Animal [2]
14,NA,320,November 30th 2014,5.3,90,666,0.166,0.71,12,12,0.047,5.77,98,-334,0.174,Animal [2]
14,NA,320,December 31st 2014,6.01,102,654,0.213,0.18,3,-23,-0.009,5.95,101,-357,0.165,Animal [2]
14,NA,320,January 31st 2015,6.18,105,677,0.204,0.12,2,-16,-0.004,6.07,103,-373,0.162,Animal [2]
14,NA,320,February 28th 2015,6.3,107,693,0.201,0.12,2,-16,-0.003,6.18,105,-389,0.159,Animal [2]
14,NA,320,March 31st 2015,6.42,109,709,0.198,0.12,2,-12,-0.004,6.3,107,-401,0.155,Animal [2]
14,NA,320,April 30th 2015,6.54,111,721,0.194,0.06,1,-22,-0.014,6.36,108,-423,0.142,Animal [2]
14,NA,320,May 31st 2015,6.6,112,743,0.181,0.06,1,-20,-0.011,6.42,109,-443,0.131,Animal [2]
14,NA,320,June 30th 2015,6.65,113,763,0.17,0.18,3,-8,0.004,6.6,112,-451,0.135,Animal [2]
14,NA,320,July 31st 2015,6.83,116,771,0.174,0.24,4,-16,-0.004,6.83,116,-467,0.131,Animal [2]
14,NA,320,August 31st 2015,7.07,120,787,0.17,0.24,4,-6,0.002,7.07,120,-473,0.133,Animal [2]
14,NA,320,September 30th 2015,7.3,124,793,0.172,0.12,2,-14,-0.008,7.18,122,-487,0.126,Animal [2]
14,NA,320,October 31st 2015,7.42,126,807,0.165,0.29,5,-1,0.004,7.48,127,-488,0.13,Animal [2]
14,NA,320,November 30th 2015,7.71,131,808,0.169,0.12,2,-12,-0.007,7.6,129,-500,0.123,Animal [2]
14,NA,320,December 31st 2015,7.83,133,820,0.162,0.06,1,-7,0.006,7.66,130,-507,0.128,Animal [2]
14,NA,320,January 31st 2016,7.89,134,827,0.167,0.06,1,-5,0,7.71,131,-512,0.128,Animal [2]
14,NA,320,February 29th 2016,7.95,135,832,0.167,0,0,-8,-0.001,7.71,131,-520,0.127,Animal [2]
14,NA,320,March 31st 2016,7.95,135,840,0.166,0,0,-8,-0.003,7.71,131,-528,0.124,Animal [2]
14,NA,320,April 30th 2016,7.95,135,848,0.163,0,0,-10,-0.005,7.71,131,-538,0.119,Animal [2]
14,NA,320,May 31st 2016,7.95,135,858,0.158,0,0,-13,-0.007,7.71,131,-551,0.112,Animal [2]
14,NA,320,June 30th 2016,7.95,135,871,0.151,0,0,-11,-0.006,7.71,131,-562,0.106,Animal [2]
14,NA,320,July 31st 2016,7.95,135,882,0.145,0.47,8,18,0.021,8.19,139,-544,0.128,Animal [2]
14,NA,320,August 31st 2016,8.42,143,864,0.167,0.06,1,-7,-0.004,8.24,140,-551,0.123,Animal [2]
14,NA,320,September 30th 2016,8.48,144,871,0.163,0,0,-8,-0.004,8.24,140,-559,0.12,Animal [2]
14,NA,320,October 31st 2016,8.48,144,879,0.159,0,0,-11,-0.007,8.24,140,-570,0.113,Animal [2]
14,NA,320,November 30th 2016,8.48,144,890,0.152,0,0,-7,-0.003,8.24,140,-577,0.11,Animal [2]
14,NA,320,December 31st 2016,8.48,144,897,0.149,0,0,-7,-0.003,8.24,140,-584,0.107,Animal [2]
14,NA,320,January 31st 2017,8.48,144,904,0.146,0,0,-7,-0.003,8.24,140,-591,0.104,Animal [2]
14,NA,320,February 28th 2017,8.48,144,911,0.143,0,0,-8,-0.006,8.24,140,-599,0.098,Animal [2]
14,NA,320,March 31st 2017,8.48,144,919,0.137,0,0,-6,-0.003,8.24,140,-605,0.095,Animal [2]
14,NA,320,April 30th 2017,8.48,144,925,0.134,0,0,-6,-0.003,8.24,140,-611,0.092,Animal [2]
14,NA,320,May 31st 2017,8.48,144,931,0.131,0,0,-2,0,8.24,140,-613,0.091,Animal [2]
14,NA,320,June 30th 2017,8.48,144,933,0.13,0,0,-4,0,8.24,140,-617,0.091,Animal [2]
14,NA,320,July 31st 2017,8.48,144,937,0.13,0.94,16,49,0.047,9.19,156,-568,0.138,Animal [2]
14,NA,320,August 31st 2017,9.42,160,888,0.177,0,0,-10,-0.008,9.19,156,-578,0.129,Animal [2]
14,NA,320,September 30th 2017,9.42,160,898,0.169,0,0,-27,-0.011,9.19,156,-605,0.119,Animal [2]
14,NA,320,October 31st 2017,9.42,160,925,0.158,0,0,-7,0.002,9.19,156,-612,0.121,Animal [2]
14,NA,320,November 30th 2017,9.42,160,932,0.16,0,0,-6,-0.003,9.19,156,-618,0.117,Animal [2]
14,NA,320,December 31st 2017,9.42,160,938,0.156,0,0,-6,-0.003,9.19,156,-624,0.114,Animal [2]
14,NA,320,January 31st 2018,9.42,160,944,0.153,0,0,-10,-0.007,9.19,156,-634,0.107,Animal [2]
14,NA,320,February 28th 2018,9.42,160,954,0.146,0,0,-7,-0.006,9.19,156,-641,0.101,Animal [2]
14,NA,320,March 31st 2018,9.42,160,961,0.14,0.88,15,38,0.036,10.07,171,-603,0.137,Animal [2]
14,NA,320,April 30th 2018,10.31,175,923,0.176,0,0,-3,0.017,10.07,171,-606,0.154,Animal [2]
14,NA,320,May 31st 2018,10.31,175,926,0.193,0,0,-3,-0.001,10.07,171,-609,0.153,Animal [2]
14,NA,320,June 30th 2018,10.31,175,929,0.192,0,0,-3,-0.001,10.07,171,-612,0.153,Animal [2]
14,NA,320,July 31st 2018,10.31,175,932,0.192,0,0,-4,-0.003,10.07,171,-616,0.15,Animal [2]
14,NA,320,August 31st 2018,10.31,175,936,0.189,0,0,-3,-0.003,10.07,171,-619,0.147,Animal [2]
14,NA,320,September 30th 2018,10.31,175,939,0.186,0,0,-15,-0.012,10.07,171,-634,0.135,Animal [2]
14,NA,320,October 31st 2018,10.31,175,954,0.174,0,0,-12,-0.008,10.07,171,-646,0.127,Animal [2]
14,NA,320,November 30th 2018,10.31,175,966,0.166,0,0,-7,-0.003,10.07,171,-653,0.124,Animal [2]
14,NA,320,December 31st 2018,10.31,175,973,0.163,0,0,-7,-0.005,10.07,171,-660,0.119,Animal [2]
14,NA,320,January 31st 2019,10.31,175,980,0.158,0,0,-2,0.001,10.07,171,-662,0.12,Animal [2]
14,NA,320,February 28th 2019,10.31,175,982,0.159,0,0,-4,0.022,10.07,171,-666,0.143,Animal [2]
14,NA,320,March 31st 2019,10.31,175,986,0.182,0,0,-4,-0.002,10.07,171,-670,0.141,Animal [2]
14,NA,320,April 30th 2019,10.31,175,990,0.18,0,0,-3,0,10.07,171,-673,0.14,Animal [2]
14,NA,320,May 31st 2019,10.31,175,993,0.179,0,0,-8,-0.002,10.07,171,-681,0.138,Animal [2]
14,NA,320,June 30th 2019,10.31,175,1001,0.177,0,0,-11,-0.005,10.07,171,-692,0.133,Animal [2]
14,NA,320,July 31st 2019,10.31,175,1012,0.173,0,0,-9,-0.006,10.07,171,-701,0.127,Animal [2]
14,NA,320,August 31st 2019,10.31,175,1021,0.167,0,0,-14,-0.009,10.07,171,-715,0.118,Animal [2]
14,NA,320,September 30th 2019,10.31,175,1035,0.157,0,0,-17,-0.01,10.07,171,-732,0.108,Animal [2]
14,NA,320,October 31st 2019,10.31,175,1052,0.147,0,0,-8,-0.004,10.07,171,-740,0.105,Animal [2]
14,NA,320,November 30th 2019,10.31,175,1060,0.144,0,0,-2,0.032,10.07,171,-742,0.137,Animal [2]
14,NA,320,December 31st 2019,10.31,175,1062,0.176,0,0,-4,0,10.07,171,-746,0.137,Animal [2]
14,NA,320,January 31st 2020,10.31,175,1066,0.176,0,0,-4,-0.002,10.07,171,-750,0.135,Animal [2]
14,NA,320,February 29th 2020,10.31,175,1070,0.174,0,0,-9,-0.005,10.07,171,-759,0.13,Animal [2]
14,NA,320,March 31st 2020,10.31,175,1079,0.169,0,0,-9,0.014,10.07,171,-768,0.144,Animal [2]
14,NA,320,April 30th 2020,10.31,175,1088,0.183,0,0,-12,0.016,10.07,171,-780,0.16,Animal [2]
14,NA,320,May 31st 2020,10.31,175,1100,0.199,0,0,-15,0.01,10.07,171,-795,0.171,Animal [2]
14,NA,320,June 30th 2020,10.31,175,1115,0.21,0,0,-5,0.017,10.07,171,-800,0.188,Animal [2]
14,NA,320,July 31st 2020,10.31,175,1120,0.227,0,0,-7,0.015,10.07,171,-807,0.203,Animal [2]
14,NA,320,August 31st 2020,10.31,175,1127,0.242,0,0,-11,0.009,10.07,171,-818,0.211,Animal [2]
14,NA,320,September 30th 2020,10.31,175,1138,0.25,0,0,-17,0.002,10.07,171,-835,0.213,Animal [2]
14,NA,320,October 31st 2020,10.31,175,1155,0.252,0,0,-25,-0.004,10.07,171,-860,0.209,Animal [2]
14,NA,320,November 30th 2020,10.31,175,1180,0.248,0,0,-21,0.012,10.07,171,-881,0.221,Animal [2]
14,NA,320,December 31st 2020,10.31,175,1201,0.26,0,0,-19,0.008,10.07,171,-900,0.229,Animal [2]
14,NA,320,January 31st 2021,10.31,175,1220,0.268,0,0,-17,0.006,10.07,171,-917,0.235,Animal [2]
14,NA,320,February 28th 2021,10.31,175,1237,0.274,0,0,-31,-0.008,10.07,171,-948,0.227,Animal [2]
14,NA,320,March 31st 2021,10.31,175,1268,0.267,0,0,-15,0.006,10.07,171,-963,0.233,Animal [2]
14,NA,320,April 30th 2021,10.31,175,1283,0.273,0,0,-14,0,10.07,171,-977,0.233,Animal [2]
14,NA,320,May 31st 2021,10.31,175,1297,0.273,0,0,-11,0.003,10.07,171,-988,0.236,Animal [2]
14,NA,320,June 30th 2021,10.31,175,1308,0.275,0,0,-23,-0.006,10.07,171,-1011,0.23,Animal [2]
14,NA,320,July 31st 2021,10.31,175,1331,0.269,0,0,-13,0,10.07,171,-1024,0.229,Animal [2]
14,NA,320,August 31st 2021,10.31,175,1344,0.269,0,0,-21,-0.004,10.07,171,-1045,0.225,Animal [2]
14,NA,320,September 30th 2021,10.31,175,1365,0.265,0,0,-7,0.004,10.07,171,-1052,0.23,Animal [2]
14,NA,320,October 31st 2021,10.31,175,1372,0.269,0,0,-21,-0.011,10.07,171,-1073,0.219,Animal [2]
14,NA,320,November 30th 2021,10.31,175,1393,0.258,0,0,-16,-0.002,10.07,171,-1089,0.217,Animal [2]
14,NA,320,December 31st 2021,10.31,175,1409,0.256,0,0,-18,-0.009,10.07,171,-1107,0.208,Animal [2]
14,NA,320,January 31st 2022,10.31,175,1427,0.247,0,0,-19,-0.01,10.07,171,-1126,0.197,Animal [2]
14,NA,320,February 28th 2022,10.31,175,1446,0.237,0,0,-19,-0.001,10.07,171,-1145,0.196,Animal [2]
14,NA,320,March 31st 2022,10.31,175,1465,0.236,0,0,-18,-0.009,10.07,171,-1163,0.188,Animal [2]
14,NA,320,April 30th 2022,10.31,175,1483,0.227,0,0,-13,0.009,10.07,171,-1176,0.196,Animal [2]
14,NA,320,May 31st 2022,10.31,175,1496,0.236,0,0,-9,0.004,10.07,171,-1185,0.2,Animal [2]
14,NA,320,June 30th 2022,10.31,175,1505,0.24,0,0,-14,0.001,10.07,171,-1199,0.201,Animal [2]
14,NA,320,July 31st 2022,10.31,175,1519,0.241,0,0,-14,0,10.07,171,-1213,0.201,Animal [2]
15,54,105,August 12th 2013,8.4,140,105,0.6849999999999999,0.36,6,-5,-0.004,NA,NA,NA,NA,Another One Bites the Dust
15,54,105,September 4th 2013,8.76,146,110,0.6809999999999999,0.18,3,-8,-0.018000000000000002,0.54,9,-13,-0.022,Another One Bites the Dust
15,54,105,September 29th 2013,8.94,149,118,0.663,0.42,7,-3,-0.003,0.96,16,-16,-0.025,Another One Bites the Dust
15,54,105,October 17th 2013,9.36,156,121,0.66,0.36,6,-4,-0.005,1.32,22,-20,-0.03,Another One Bites the Dust
15,54,105,November 9th 2013,9.72,162,125,0.655,3.84,64,12,0.096,5.16,86,-8,0.066,Another One Bites the Dust
15,54,105,December 1st 2013,13.56,226,113,0.751,0.24,4,-11,-0.013,5.4,90,-19,0.053,Another One Bites the Dust
15,54,105,January 1st 2014,13.8,230,124,0.738,0.3,5,-4,0.006,5.7,95,-23,0.059,Another One Bites the Dust
15,54,105,February 1st 2014,14.1,235,128,0.743,0.06,1,-15,-0.008,5.76,96,-38,0.051,Another One Bites the Dust
15,54,105,March 10th 2014,14.16,236,143,0.735,0.18,3,-5,0.005,5.94,99,-43,0.056,Another One Bites the Dust
15,54,105,April 20th 2014,14.34,239,148,0.74,0.3,5,-14,-0.003,6.24,104,-57,0.052,Another One Bites the Dust
15,54,105,May 31st 2014,14.64,244,162,0.737,0.12,2,-6,0.003,6.36,106,-63,0.055,Another One Bites the Dust
15,54,105,June 30th 2014,14.76,246,168,0.74,0.06,1,-11,-0.006,6.42,107,-74,0.049,Another One Bites the Dust
15,54,105,July 31st 2014,14.82,247,179,0.734,0.18,3,-13,-0.008,6.6,110,-87,0.041,Another One Bites the Dust
15,54,105,August 31st 2014,15,250,192,0.725,0.3,5,-10,0.007,6.9,115,-97,0.047,Another One Bites the Dust
15,54,105,September 30th 2014,15.3,255,202,0.732,0.36,6,-9,-0.001,7.26,121,-106,0.046,Another One Bites the Dust
15,54,105,October 31st 2014,15.66,261,211,0.731,0.24,4,-6,-0.002,7.5,125,-112,0.044,Another One Bites the Dust
15,54,105,November 30th 2014,15.9,265,217,0.728,0.48,8,3,0.014,7.98,133,-109,0.058,Another One Bites the Dust
15,54,105,December 31st 2014,16.38,273,214,0.742,0.12,2,-15,-0.012,8.1,135,-124,0.046,Another One Bites the Dust
15,54,105,January 31st 2015,16.5,275,229,0.731,0.24,4,-6,-0.002,8.34,139,-130,0.044,Another One Bites the Dust
15,54,105,February 28th 2015,16.74,279,235,0.729,0.3,5,-7,-0.003,8.64,144,-137,0.042,Another One Bites the Dust
15,54,105,March 31st 2015,17.04,284,242,0.726,0.18,3,-2,0.001,8.82,147,-139,0.043,Another One Bites the Dust
15,54,105,April 30th 2015,17.22,287,244,0.727,0.42,7,5,0.009,9.24,154,-134,0.052,Another One Bites the Dust
15,54,105,May 31st 2015,17.64,294,239,0.736,0.06,1,-14,-0.012,9.3,155,-148,0.04,Another One Bites the Dust
15,54,105,June 30th 2015,17.7,295,253,0.725,0.18,3,-8,-0.004,9.48,158,-156,0.036,Another One Bites the Dust
15,54,105,July 31st 2015,17.88,298,261,0.72,0.24,4,-9,-0.005,9.72,162,-165,0.031,Another One Bites the Dust
15,54,105,August 31st 2015,18.12,302,270,0.715,0.24,4,-1,0.002,9.96,166,-166,0.032,Another One Bites the Dust
15,54,105,September 30th 2015,18.36,306,271,0.717,0.18,3,-14,-0.012,10.14,169,-180,0.02,Another One Bites the Dust
15,54,105,October 31st 2015,18.54,309,285,0.705,0,0,-12,-0.011,10.14,169,-192,0.01,Another One Bites the Dust
15,54,105,November 30th 2015,18.54,309,297,0.694,0.06,1,-11,-0.009,10.2,170,-203,0,Another One Bites the Dust
15,54,105,December 31st 2015,18.6,310,308,0.685,0,0,-12,-0.007,10.2,170,-215,-0.007,Another One Bites the Dust
15,54,105,January 31st 2016,18.6,310,320,0.678,0,0,-12,-0.01,10.2,170,-227,-0.017,Another One Bites the Dust
15,54,105,February 29th 2016,18.6,310,332,0.668,0.06,1,-14,-0.011,10.26,171,-241,-0.028,Another One Bites the Dust
15,54,105,March 31st 2016,18.66,311,346,0.656,0.9,15,14,0.016,11.16,186,-227,-0.012,Another One Bites the Dust
15,54,105,April 30th 2016,19.56,326,332,0.672,0.72,12,16,0.018,11.88,198,-211,0.005,Another One Bites the Dust
15,54,105,May 31st 2016,20.28,338,316,0.69,0.12,2,-12,-0.01,12,200,-223,-0.004,Another One Bites the Dust
15,54,105,June 30th 2016,20.4,340,328,0.68,0,0,-11,-0.009,12,200,-234,-0.013,Another One Bites the Dust
15,54,105,July 31st 2016,20.4,340,339,0.672,0,0,-10,-0.008,12,200,-244,-0.021,Another One Bites the Dust
15,54,105,August 31st 2016,20.4,340,349,0.663,0,0,-9,-0.008,12,200,-253,-0.029,Another One Bites the Dust
15,54,105,September 30th 2016,20.4,340,358,0.656,0,0,-8,-0.006,12,200,-261,-0.035,Another One Bites the Dust
15,54,105,October 31st 2016,20.4,340,366,0.65,0,0,-8,-0.006,12,200,-269,-0.041,Another One Bites the Dust
15,54,105,November 30th 2016,20.4,340,374,0.643,0,0,-13,-0.011,12,200,-282,-0.052,Another One Bites the Dust
15,54,105,December 31st 2016,20.4,340,387,0.633,0,0,-10,-0.008,12,200,-292,-0.06,Another One Bites the Dust
15,54,105,January 31st 2017,20.4,340,397,0.625,0,0,-8,-0.006,12,200,-300,-0.066,Another One Bites the Dust
15,54,105,February 28th 2017,20.4,340,405,0.619,0.06,1,-8,-0.007,12.06,201,-308,-0.072,Another One Bites the Dust
15,54,105,March 31st 2017,20.46,341,413,0.612,0,0,-10,-0.008,12.06,201,-318,-0.081,Another One Bites the Dust
15,54,105,April 30th 2017,20.46,341,423,0.604,0,0,-10,-0.008,12.06,201,-328,-0.089,Another One Bites the Dust
15,54,105,May 31st 2017,20.46,341,433,0.596,0,0,-12,-0.01,12.06,201,-340,-0.099,Another One Bites the Dust
15,54,105,June 30th 2017,20.46,341,445,0.585,0,0,-8,-0.006,12.06,201,-348,-0.105,Another One Bites the Dust
15,54,105,July 31st 2017,20.46,341,453,0.579,0,0,-6,-0.005,12.06,201,-354,-0.11,Another One Bites the Dust
15,54,105,August 31st 2017,20.46,341,459,0.575,0,0,-9,-0.008,12.06,201,-363,-0.118,Another One Bites the Dust
15,54,105,September 30th 2017,20.46,341,468,0.567,0,0,-2,0.005,12.06,201,-365,-0.113,Another One Bites the Dust
15,54,105,October 31st 2017,20.46,341,470,0.572,1.62,27,37,0.038,13.68,228,-328,-0.075,Another One Bites the Dust
15,54,105,November 30th 2017,22.08,368,433,0.61,2.22,37,44,0.041,15.9,265,-284,-0.035,Another One Bites the Dust
15,54,105,December 31st 2017,24.3,405,389,0.65,0,0,-12,-0.01,15.9,265,-296,-0.044,Another One Bites the Dust
15,54,105,January 31st 2018,24.3,405,401,0.64,0,0,-8,-0.007,15.9,265,-304,-0.051,Another One Bites the Dust
15,54,105,February 28th 2018,24.3,405,409,0.634,0,0,-7,-0.006,15.9,265,-311,-0.057,Another One Bites the Dust
15,54,105,March 31st 2018,24.3,405,416,0.628,0,0,-6,-0.004,15.9,265,-317,-0.061,Another One Bites the Dust
15,54,105,April 30th 2018,24.3,405,422,0.623,0,0,-6,0.004,15.9,265,-323,-0.058,Another One Bites the Dust
15,54,105,May 31st 2018,24.3,405,428,0.627,0,0,-6,-0.004,15.9,265,-329,-0.062,Another One Bites the Dust
15,54,105,June 30th 2018,24.3,405,434,0.623,1.92,32,43,0.038,17.82,297,-286,-0.024,Another One Bites the Dust
15,54,105,July 31st 2018,26.22,437,391,0.661,0,0,-9,-0.008,17.82,297,-295,-0.031,Another One Bites the Dust
15,54,105,August 31st 2018,26.22,437,400,0.653,0,0,-5,-0.004,17.82,297,-300,-0.036,Another One Bites the Dust
15,54,105,September 30th 2018,26.22,437,405,0.649,0,0,-5,-0.004,17.82,297,-305,-0.04,Another One Bites the Dust
15,54,105,October 31st 2018,26.22,437,410,0.645,1.32,22,28,0.025,19.14,319,-277,-0.015,Another One Bites the Dust
15,54,105,November 30th 2018,27.54,459,382,0.67,1.02,17,16,0.015,20.16,336,-261,0,Another One Bites the Dust
15,54,105,December 31st 2018,28.56,476,366,0.685,0.72,12,14,0.013,20.88,348,-247,0.013,Another One Bites the Dust
15,54,105,January 31st 2019,29.28,488,352,0.698,1.5,25,31,0.028,22.38,373,-216,0.04,Another One Bites the Dust
15,54,105,February 28th 2019,30.78,513,321,0.725,0,0,-1,0.008,22.38,373,-217,0.048,Another One Bites the Dust
15,54,105,March 31st 2019,30.78,513,322,0.733,0,0,-5,-0.004,22.38,373,-222,0.044,Another One Bites the Dust
15,54,105,April 30th 2019,30.78,513,327,0.729,1.26,21,24,0.021,23.64,394,-198,0.065,Another One Bites the Dust
15,54,105,May 31st 2019,32.04,534,303,0.75,0,0,-6,-0.003,23.64,394,-204,0.061,Another One Bites the Dust
15,54,105,June 30th 2019,32.04,534,309,0.746,0,0,-7,-0.004,23.64,394,-211,0.057,Another One Bites the Dust
15,54,105,July 31st 2019,32.04,534,316,0.742,0,0,-7,-0.005,23.64,394,-218,0.052,Another One Bites the Dust
15,54,105,August 31st 2019,32.04,534,323,0.736,0,0,-6,-0.004,23.64,394,-224,0.047,Another One Bites the Dust
15,54,105,September 30th 2019,32.04,534,329,0.732,0,0,-2,0,23.64,394,-226,0.047,Another One Bites the Dust
15,54,105,October 31st 2019,32.04,534,331,0.732,0,0,-7,-0.005,23.64,394,-233,0.042,Another One Bites the Dust
15,54,105,November 30th 2019,32.04,534,338,0.727,0,0,-3,0.008,23.64,394,-236,0.051,Another One Bites the Dust
15,54,105,December 31st 2019,32.04,534,341,0.735,0,0,-3,-0.001,23.64,394,-239,0.049,Another One Bites the Dust
15,54,105,January 31st 2020,32.04,534,344,0.734,0,0,-6,-0.004,23.64,394,-245,0.045,Another One Bites the Dust
15,54,105,February 29th 2020,32.04,534,350,0.73,0,0,-5,-0.003,23.64,394,-250,0.042,Another One Bites the Dust
15,54,105,March 31st 2020,32.04,534,355,0.727,0,0,-3,0.005,23.64,394,-253,0.047,Another One Bites the Dust
15,54,105,April 30th 2020,32.04,534,358,0.731,0,0,-8,0.002,23.64,394,-261,0.049,Another One Bites the Dust
15,54,105,May 31st 2020,32.04,534,366,0.734,0,0,-5,0.003,23.64,394,-266,0.052,Another One Bites the Dust
15,54,105,June 30th 2020,32.04,534,371,0.737,0,0,0,0.007,23.64,394,-266,0.059,Another One Bites the Dust
15,54,105,July 31st 2020,32.04,534,371,0.744,0,0,-3,0.004,23.64,394,-269,0.064,Another One Bites the Dust
15,54,105,August 31st 2020,32.04,534,374,0.748,0,0,-1,0.005,23.64,394,-270,0.068,Another One Bites the Dust
15,54,105,September 30th 2020,32.04,534,375,0.753,0,0,-5,0.001,23.64,394,-275,0.069,Another One Bites the Dust
15,54,105,October 31st 2020,32.04,534,380,0.754,0,0,-2,0.002,23.64,394,-277,0.072,Another One Bites the Dust
15,54,105,November 30th 2020,32.04,534,382,0.756,0,0,-3,0.006,23.64,394,-280,0.078,Another One Bites the Dust
15,54,105,December 31st 2020,32.04,534,385,0.763,0,0,-1,0.006,23.64,394,-281,0.084,Another One Bites the Dust
15,54,105,January 31st 2021,32.04,534,386,0.768,0,0,-1,0.005,23.64,394,-282,0.088,Another One Bites the Dust
15,54,105,February 28th 2021,32.04,534,387,0.773,0,0,-3,0.001,23.64,394,-285,0.09,Another One Bites the Dust
15,54,105,March 31st 2021,32.04,534,390,0.774,0,0,-2,0.003,23.64,394,-287,0.093,Another One Bites the Dust
15,54,105,April 30th 2021,32.04,534,392,0.778,0,0,-1,0.002,23.64,394,-288,0.095,Another One Bites the Dust
15,54,105,May 31st 2021,32.04,534,393,0.78,0,0,-2,0.002,23.64,394,-290,0.096,Another One Bites the Dust
15,54,105,June 30th 2021,32.04,534,395,0.781,0,0,-1,0.001,23.64,394,-291,0.098,Another One Bites the Dust
15,54,105,July 31st 2021,32.04,534,396,0.783,0,0,-3,0,23.64,394,-294,0.098,Another One Bites the Dust
15,54,105,August 31st 2021,32.04,534,399,0.783,0,0,-2,0.001,23.64,394,-296,0.099,Another One Bites the Dust
15,54,105,September 30th 2021,32.04,534,401,0.784,0,0,0,0.002,23.64,394,-296,0.102,Another One Bites the Dust
15,54,105,October 31st 2021,32.04,534,401,0.786,0,0,-2,-0.001,23.64,394,-298,0.101,Another One Bites the Dust
15,54,105,November 30th 2021,32.04,534,403,0.785,0,0,-4,0,23.64,394,-302,0.1,Another One Bites the Dust
15,54,105,December 31st 2021,32.04,534,407,0.785,0,0,-2,-0.001,23.64,394,-304,0.099,Another One Bites the Dust
15,54,105,January 31st 2022,32.04,534,409,0.784,0,0,-2,-0.001,23.64,394,-306,0.098,Another One Bites the Dust
